7.086811352253755558e+02,1.597093141516514472e-08,1.596967381274887021e-08,1.593930665512270700e-08,-6.040407190613193006e-02,-6.039936943220450827e-01,-3.014287608147782738e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.126878130217028229e+02,1.609816637366000476e-08,1.609685098723520418e-08,1.606509292148859069e-08,-6.150028681781152806e-02,-6.149532269878404955e-01,-3.068769863469585690e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.166944908180300899e+02,1.622893161712271541e-08,1.622755505914345868e-08,1.619432489953259527e-08,-6.262946612631388466e-02,-6.262422309088785388e-01,-3.124878716892377728e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.207011686143572433e+02,1.636337531403945318e-08,1.636193394867341984e-08,1.632714459174008972e-08,-6.379314332924806985e-02,-6.378760274468697755e-01,-3.182689145228994931e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.247078464106843967e+02,1.650165423599803676e-08,1.650014415712543072e-08,1.646370206082294648e-08,-6.499294490766180377e-02,-6.498708665311486721e-01,-3.242280617188250336e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.287145242070116637e+02,1.664393439235717766e-08,1.664235139926952730e-08,1.660415600806706346e-08,-6.623059734388307696e-02,-6.622439966999336125e-01,-3.303737427331482124e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.327212020033389308e+02,1.679039172199080926e-08,1.678873129251123384e-08,1.674867440199515507e-08,-6.750793477763016026e-02,-6.750137415072136049e-01,-3.367149059850074622e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.367278797996660842e+02,1.694121284818760276e-08,1.693947010889548672e-08,1.689743516249976242e-08,-6.882690736877036808e-02,-6.881995829766563988e-01,-3.432610585289743721e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.407345575959932376e+02,1.709659590353722553e-08,1.709476559673577319e-08,1.705062690621035306e-08,-7.018959044358484556e-02,-7.018222528683246697e-01,-3.500223093725084667e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.447412353923205046e+02,1.725675143249280633e-08,1.725482787950634991e-08,1.720844975954903377e-08,-7.159819451107454769e-02,-7.159038326203092106e-01,-3.570094168317545336e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.487479131886477717e+02,1.742190338027998880e-08,1.741988044060812077e-08,1.737111624671384834e-08,-7.305507624690971147e-02,-7.304678629375317422e-01,-3.642338403679457048e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
